Name,Label
Theognostus,Greek
Theoleptus Philadelphiensis,Greek
Theolytus,Greek
Theon,Greek
Theophanes,Greek
Theophanes Caesarensis,Greek
Theophanes Confessor,Greek
Theophanes Continuatus,Greek
Theophanes IIi,Greek
Theophilus,Greek
Theophilus Antecessor,Greek
Theophilus Corydaleus,Greek
Theophilus Protospatharius,Greek
Theophilus Protospatharius Stephanus Atheniensis,Greek
Theophrastus,Greek
Theophrastus Poeta,Greek
Theophylactus,Greek
Theophylactus Simocatta,Greek
Theopompus,Greek
Theorianus Magister,Greek
Theotimus,Greek
Theseus,Greek
Thespis,Greek
Thessalus,Greek
Theudotus,Greek
Thomas,Greek
Thomas Magister,Greek
Thomas Palaeologus,Greek
Thrasyalces,Greek
Thrasyllus,Greek
Thrasymachus,Greek
Thucydides,Greek
Thugenides,Greek
Tiberius,Greek
Timachidas,Greek
Timaeus,Greek
Timaeus Praxidas,Greek
Timaeus Sophista,Greek
Timagenes,Greek
Timagetus,Greek
Timagoras,Greek
Timarion,Greek
Timesitheus,Greek
Timocles,Greek
Timocreon,Greek
Timolaus,Greek
Timon,Greek
Timonax,Greek
Timonides,Greek
Timostratus,Greek
Timotheus,Greek
Timotheus Presbyter,Greek
Timoxenus,Greek
Titus Bostrensis,Greek
Trichas,Greek
Triphiodorus,Greek
Troilus,Greek
Trophonius,Greek
Tryphon I,Greek
Tryphon II,Greek
Tynnichus,Greek
Tyrannion,Greek
Tyrannion Junior,Greek
Tyrtaeus,Greek
Tzanes Coronaeus,Greek
Ulpianus,Greek
Uranius,Greek
Valentinus,Greek
Valerius Apsines,Greek
Valerius Babrius,Greek
Vettius Valens,Greek
Vigilius Papa,Greek
Vincentius Cornarus,Greek
Xanthus,Greek
Xenagoras,Greek
Xenarchus,Greek
Xeniades,Greek
Xenion,Greek
Xeno,Greek
Xenocles,Greek
Xenocrates,Greek
Xenomedes,Greek
Xenophanes,Greek
Xenophilus,Greek
Xenophon,Greek
Xuthus,Greek
Zacharias Chalchedonius,Greek
Zacharias Mytilenaeus,Greek
Zacharias Papa,Greek
Zacharias Patriarcha,Greek
Zaleucus Nomographus,Greek
Zanatus,Greek
Zeno,Greek
Zenobius Sophista,Greek
Zenodorus,Greek
Zenodotus,Greek
Zenothemis,Greek
Zonaeus,Greek
Zopyrus,Greek
Zosimus,Greek
Zoticus Paraspondylus,Greek
Agathias d. 582,Greek
Alciphron,Greek
Anacreon,Greek
Apollodorus,Greek
Apollonius Dyscolus 2nd cent,Greek
Apollonius Dyscolus active 2nd century,Greek
Apollonius Rhodius,Greek
Apolodoro de Atenas,Greek
Archimedes,Greek
Aristophanes,Greek
Aristophanes.,Greek
Arrian,Greek
Arriano Flavio,Greek
Artemidoro,Greek
Athenaeus of Naucratis,Greek
Bacchylides,Greek
Bion of Phlossa near Smyrna,Greek
Callimachus.,Greek
Cassius Dio Cocceianus,Greek
Cleomedes,Greek
Constantine VII Porphyrogenitus Emperor of the East 905-959,Greek
Cyril Saint Bishop of Jerusalem approximately 315-386,Greek
Demosthenes,Greek
Dio Chrysostomus,Greek
Diodorus Siculus,Greek
Diodoro Sículo.,Greek
Diodorus Siculus.,Greek
Diogenes Laertius,Greek
Diogenes Laertius.,Greek
Dion Casio,Greek
Dionisio de Halicarnaso ca. 60-5 a.C,Greek
Dionysius Cisterciensis,Greek
Dionysius of Halicarnassus,Greek
Diógenes Laercio,Greek
Dión Casio,Greek
Elias of Nisibis 975-1046,Greek
Estrabón,Greek
Epictetus,Greek
Euclid,Greek
Euclides,Greek
Euripides,Greek
Eusebio de Cesarea Obispo de Cesarea ca. 265-ca. 340,Greek
Eusebius of Caesarea Bishop of Caesarea ca. 260-ca. 340.,Greek
Eustathius Macrembolites 12th cent,Greek
Galen,Greek
Galen.,Greek
Galeno,Greek
Galeno.,Greek
Gregory of Nyssa Saint approximately 335-approximately 394.,Greek
Gregory of Nyssa Saint ca. 335-ca. 394.,Greek
Georgius Trapezuntius,Greek
Georgius Trapezuntius.,Greek
Gregory of Nazianzus Saint,Greek
Gregory of Nyssa Saint ca. 335-ca. 394,Greek
Heraclitus of Ephesus,Greek
Hero of Alexandria,Greek
Herodian,Greek
Herodotus,Greek
Heródoto 484-425 a. C,Greek
Hesiod,Greek
Hipócrates,Greek
Hipócrates.,Greek
Homer,Greek
Homer.,Greek
Homero.,Greek
Homerus.,Greek
Iamblichus approximately 250-approximately 330,Greek
Iamblichus ca. 250-ca. 330,Greek
Irenaeus Saint Bishop of Lyon,Greek
Irenaeus Saint Bishop of Lyon.,Greek
Ireneo Santo Obispo de Lyon,Greek
Isocrates,Greek
Joannes Actuarius 13th/14th cent.,Greek
John Chrysostom Saint d. 407,Greek
John Chrysostom Saint -407.,Greek
John Chrysostom Saint d. 407.,Greek
John VI Cantacuzenus Emperor of the East 1292-1383,Greek
Josefo Flavio ca. 37-ca. 100.,Greek
Josephus Flavius,Greek
Josephus Flavius.,Greek
Juliano Emperador de Roma 331-363,Greek
Justin Martyr Saint,Greek
Justinian I Emperor of the East 483?-565.,Greek
Justinianus Flavius Anicius I the great emperor of Rome.,Greek
Justino Santo 100?-165?,Greek
Libanius,Greek
Lucian of Samosata,Greek
Lucian of Samosata.,Greek
Lydus Ioannes Laurentius 490-,Greek
Lydus Johannes Laurentius 490-approximately 565,Greek
Lydus Johannes Laurentius 490-approximately 565.,Greek
Lydus Johannes.,Greek
Macarius the Egyptian Saint active 4th century,Greek
Marco Aurelio Emperador de Roma 121-180,Greek
Methodius of Olympus Saint -311,Greek
Michael of Ephesus,Greek
Moschion (Physician),Greek
Moschion the physician.,Greek
Nicander of Colophon,Greek
Nicephorus Callistus ca. 1256-1335,Greek
Nicephorus Callistus ca. 1256-1335.,Greek
Nicephorus Blemmydes 1197-1272.,Greek
Nicephorus Blemmydes 1197-1272,Greek
Oppian active 2nd century.,Greek
Origen,Greek
Origen.,Greek
Origenes.,Greek
Orígenes.,Greek
Orpheus,Greek
Orpheus.,Greek
Pausanias active approximately 150-175.,Greek
Pausanias.,Greek
Philo of Alexandria,Greek
Philo of Alexandria.,Greek
Pindar,Greek
Pindarus,Greek
Plato,Greek
Plato.,Greek
Platón ca. 427-348 a.C,Greek
Plotinus,Greek
Plutarch,Greek
Plutarco ca. 46-ca. 119.,Greek
Polibio,Greek
Polibio.,Greek
Polybius,Greek
Polybius.,Greek
Polyaenus,Greek
Procopius,Greek
Proclo 412-485,Greek
Proclo 412-485.,Greek
Proclus approximately 410-485,Greek
Proclus approximately 410-485.,Greek
Proclus ca. 410-485.,Greek
Procopio de Cesarea.,Greek
Procopio de Gaza ca. 465-ca. 528,Greek
Procopius of Gaza approximately 475-approximately 528.,Greek
Procopius.,Greek
Píndaro ca. 518-ca. 438 a. C,Greek
Ptolemy 2nd cent.,Greek
Ptolemy active 2nd century.,Greek
Ptolomeo Claudio,Greek
Quintus Smyrnaeus 4th cent,Greek
Sappho,Greek
Sextus Empiricus,Greek
Simplicio,Greek
Simplicio.,Greek
Simplicius of Cilicia,Greek
Simplicius of Cilicia.,Greek
Sophocles.,Greek
Stobaeus,Greek
Strabo,Greek
Strabo,Greek
Strabo.,Greek
Temistio,Greek
Teodoreto Obispo de Ciro,Greek
Teofrasto,Greek
Themistius,Greek
Theocritus,Greek
Theon of Smyrna,Greek
Theophilus Saint active 2nd century,Greek
Theophrastus,Greek
Thucydides,Greek
Tryphiodorus,Greek
Tucídides ca. 460-ca. 400 a. C,Greek
Xenophon,Greek
Xenophon of Ephesus,Greek
Yamblico,Greek
Aeschines,Greek
Aeschylus,Greek
Aesop,Greek
Agathias -582,Greek
Agathias d. 582,Greek
Anacreon,Greek
Anacreonte,Greek
Anastasius the Librarian approximately 810-approximately 878,Greek
Apollodorus,Greek
Apollonius Paradoxographus,Greek
Apollonius Rhodius,Greek
Apollonius of Athens,Greek
Apollonius of Perga,Greek
Apollonius paradoxographus,Greek
Apolodoro de Atenas,Greek
Apolonio de Pérgamo,Greek
Apolonio de Rodas,Greek
Archimedes,Greek
Aristoteles 384-322 a.C,Greek
Aristotle,Greek
Aristófanes,Greek
Aristóteles 384-322 a.C,Greek
Arquímedes (287-212 a.C.),Greek
Arquímedes 287-212 a.C,Greek
Arrian,Greek
Arrianus Flavius,Greek
Artemidoro,Greek
Artemidorus Daldianus,Greek
Ateneo de Naúcratis,Greek
Ateneo de Náucratis,Greek
Athanasius Saint Patriarch of Alexandria -373,Greek
Athanasius Saint Patriarch of Alexandria d. 373,Greek
Athenaeus of Naucratis,Greek
Bacchylides,Greek
Cassius Dio Cocceianus,Greek
Clement of Alexandria Saint approximately 150-approximately 215,Greek
Clemente de Alejandría,Greek
Demetrius Pepagomenus active 1260,Greek
Demetrius Pepagomenus s.13,Greek
Demetrius Phalereus,Greek
Demetrius of Phaleron b. ca. 350 B.C,Greek
Demosthenes,Greek
Dio Chrysostomus,Greek
Diogenes Laercio,Greek
Diomedes,Greek
Dionisio de Halicarnaso ca. 60-5 a.C,Greek
Dionysius of Halicarnassus,Greek
Dioscorides Pedanius of Anazarbos,Greek
Dioscórides,Greek
Dión Casio,Greek
Euclid,Greek
Euclides,Greek
Eustathius Macrembolites 12th cent,Greek
Eustathius Macrembolites active 12th century,Greek
HIPOCRATES,Greek
Herodian,Greek
Herodiano 170-240,Greek
Herodianus Aelius active 2nd century,Greek
Herodoto 484-425 a. C,Greek
Herodotus,Greek
Heródoto 484-425 a. C,Greek
Hesiod,Greek
Hesiodo,Greek
Hesychius of Miletus,Greek
Hipocrates,Greek
Hippocrates,Greek
Iamblichus approximately 250-approximately 330,Greek
Iamblichus ca. 250-ca. 330,Greek
Lysias,Greek
Philo of Byblos,Greek
Philo of Byzantium,Greek
Philodemus approximately 110 B.C.-approximately 40 B.C,Greek
Philodemus ca. 110-ca. 40 B.C,Greek
Philoponus John 6th cent,Greek
Philoponus John active 6th century,Greek
Philostorgius,Greek
Philostratus the Athenian active 2nd century-3rd century,Greek
Phocylides fl. 544-541 B.C,Greek
Plotino,Greek
Plotinu,Greek
Plutarch,Greek
Psellus Michael,Greek
Pseudo Dionisio Areopagita,Greek
Pseudo-Dionysius the Areopagite,Greek
Ptolomeo Claudio,Greek
Pythagoras,Greek
Píndaro ca. 518-ca. 438 a. C,Greek
Semonides of Amorgos,Greek
Teofrasto,Greek
Themistius,Greek
Theocritus,Greek
Theodores Bishop of Cyrrhus,Greek
Theodoretus Obispo de Cyrrhus  393-460,Greek
Theodorus Flavius Mallius ca. 350-410,Greek
Theodosius active 1st century B.C,Greek
Theophilus Antiochenus,Greek
Theophilus G,Greek
Theophilus Presbyter active 12th century,Greek
Theophilus Saint active 2nd century,Greek
Theophrastus,Greek
Thucydides,Greek
Tucídides ca. 460-ca. 400 a. C,Greek
Tucídides ca. 460-ca. 400 a. ,Greek
Xenophon,Greek
Yamblico,Greek
Æschines,Greek
Abramius,Greek
Abydenus,Greek
Acacius,Greek
Acacius Sabaita,Greek
Acesander,Greek
Achaeus,Greek
Achilleis Byzantina,Greek
Achilles Tatius,Greek
Achmet,Greek
Acusilaus,Greek
Adamantius,Greek
Adamantius Coraes,Greek
Adamantius Judaeus,Greek
Adrianus,Greek
Aegimius,Greek
Aelianus,Greek
Aelius Aristides,Greek
Aelius Dionysius,Greek
Aelius Dius,Greek
Aelius Herodianus,Greek
Aelius Promotus,Greek
Aelius Theon,Greek
Aeschines,Greek
Aeschines Socraticus,Greek
Aeschrion,Greek
Aeschylus,Greek
Aeschylus Alexandrinus,Greek
Aeschylus Atheniensis,Greek
Aesopus,Greek
Aethiopis,Greek
Aethlius,Greek
Aetius Amidenus,Greek
Agaclytus,Greek
Agamestor,Greek
Agapetus,Greek
Agapius Landus,Greek
Agathangelus,Greek
Agatharchides,Greek
Agathemerus,Greek
Agathias Scholasticus,Greek
Agathocles,Greek
Agathodaemon,Greek
Agathon,Greek
Agathyllus,Greek
Agesilaus,Greek
Aglaosthenes,Greek
Aglais,Greek
Agroetas,Greek
Albinus,Greek
Alcaeus,Greek
Alcibiades,Greek
Alcidamas,Greek
Alcimenes,Greek
Alcimenes Atheniensis,Greek
Alcimus,Greek
Alciphron,Greek
Alcmaeon,Greek
Alcmaeonis,Greek
Alcman,Greek
Alexander Aphrodisiensis,Greek
Alexander Nicaeensis,Greek
Alexander Trallianus,Greek
Alexandrus IV Papa,Greek
Alexarchus,Greek
Alexinus,Greek
Alexis,Greek
Alexius,Greek
Alexius Aristenus,Greek
Alexius Episcopus Nicaeensis,Greek
Alexius I Comnenus,Greek
Alexius I Comnenus Imperator,Greek
Alexius Macrembolites,Greek
Alexius Studites,Greek
Alypius,Greek
Amelesagoras,Greek
Amipsias,Greek
Ammon,Greek
Ammonius,Greek
Amoerutzes Georgius,Greek
Amometus,Greek
Amphicrates,Greek
Amphilochius,Greek
Amphis,Greek
Amyntas,Greek
Anacharsis Sive Ananias,Greek
Anacreon,Greek
Anacreon Junior,Greek
Ananias Antiparius,Greek
Ananius,Greek
Anastasius,Greek
Anastasius Apocrisiarius,Greek
Anastasius Caesarensis,Greek
Anastasius Gordius,Greek
Anastasius I,Greek
Anastasius I Patriarcha Antiochenus,Greek
Anastasius Sinaïta,Greek
Anatolius,Greek
Anaxagoras,Greek
Anaxandridas,Greek
Anaxandrides,Greek
Anaxarchus,Greek
Anaxicrates,Greek
Anaxilas,Greek
Anaximander,Greek
Anaximenes,Greek
Anaximenis e,Greek
Anaxion,Greek
Anaxippus,Greek
Andocides,Greek
Andreas,Greek
Andreas Calvus,Greek
Andreas Chrysoberges,Greek
Andreas Cretensis,Greek
Andreas Libadenus,Greek
Andreas Sclentzas,Greek
Andriscus,Greek
Androetas,Greek
Andromachus,Greek
Andron,Greek
Andronicus Callistus,Greek
Andronicus Camaterus,Greek
Andronicus II Palaeologus Imperator,Greek
Andronicus Palaeologus,Greek
Andronicus Rhodius,Greek
Andronicus Zarides,Greek
Androtion,Greek
Angelus Politianus,Greek
Angelus Sumaces,Greek
Anna Comnena,Greek
Antagoras,Greek
Antenor,Greek
Anthemius,Greek
Anthimus Diacruses,Greek
Antidotus,Greek
Antigenes,Greek
Antigonus,Greek
Antileon,Greek
Antimachus,Greek
Antiochi,Greek
Antiochus,Greek
Antiochus Monachus,Greek
Antipater,Greek
Antiphanes,Greek
Antiphon,Greek
Antisthenes,Greek
Antoninus Liberalis,Greek
Antonius Achelis,Greek
Antonius Bubules,Greek
Antonius Diogenes,Greek
Antonius Eparchus,Greek
Antonius Episcopus Larissensis,Greek
Antonius Hagiographus,Greek
Antonius III Studites,Greek
Antyllus,Greek
Anubion,Greek
Aphareus,Greek
Aphthonius,Greek
Apion,Greek
Apollas,Greek
Apollinaris,Greek
Apollodorus,Greek
Apollodorus Carystius,Greek
Apollodorus Carystius Vel Apollodorus Gelous,Greek
Apollodorus Gelous,Greek
Apollonides,Greek
Apollonius,Greek
Apollonius Citiensis,Greek
Apollonius Dyscolus,Greek
Apollonius Rhodius,Greek
Apollonius Tyanensis,Greek
Apollophanes,Greek
Apomasar,Greek
Appianus,Greek
Apsines,Greek
Ariaethus,Greek
Araros,Greek
Aratus,Greek
Arcadius,Greek
Arcadius I Cyprius,Greek
Arcesilaus,Greek
Archebulus Poeta,Greek
Archedemus,Greek
Archedicus,Greek
Archelaus,Greek
Archemachus,Greek
Archestratus,Greek
Archestratus Parodius,Greek
Archigenes,Greek
Archigenes Apamensis,Greek
Archilochus,Greek
Archimedes,Greek
Archimelus,Greek
Archinus,Greek
Archippus,Greek
Archytas,Greek
Aresas,Greek
Aretades,Greek
Aretaeus,Greek
Arethas,Greek
Arimnestus,Greek
Ariphron,Greek
Aristaenetus,Greek
Aristaeus,Greek
Aristagoras,Greek
Aristarchus,Greek
Aristeas,Greek
Aristias,Greek
Aristides,Greek
Aristides Quintilianus,Greek
Aristippus,Greek
Aristobulus,Greek
Aristobulus Judaeus,Greek
Aristocles,Greek
Aristocrates,Greek
Aristocreon,Greek
Aristocritus,Greek
Aristodemus,Greek
Aristombrotus,Greek
Aristomenes,Greek
Ariston,Greek
Aristonicus,Greek
Aristonous,Greek
Aristonymus,Greek
Aristophanes,Greek
Aristophon,Greek
Aristoteles,Greek
Aristoxenus,Greek
Arius Didymus,Greek
Armenidas,Greek
Arrianus,Greek
Arsenius,Greek
Arsenius Autorianus,Greek
Arsenius Caludes,Greek
Arsenius Cercyrensis,Greek
Arsenius Eremita,Greek
Arsenius Philotheita,Greek
Arsenius Tyrius,Greek
Artemidorus,Greek
Artemon,Greek
Asclepiades,Greek
Asclepiodotus,Greek
Asclepius,Greek
Asius,Greek
Asopodorus,Greek
Aspasius,Greek
Assumptio Mosis,Greek
Asterius,Greek
Asterius Sophista,Greek
Astrampsychus Magus,Greek
Astydamas,Greek
Athenodorus,Greek
Athamas,Greek
Athanasius,Greek
Athanasius Chatzices,Greek
Athanasius I,Greek
Athanasius Lascaris,Greek
Athanasius Monachus,Greek
Athanasius Parius,Greek
Athanis,Greek
Athenaeus,Greek
Athenagoras,Greek
Athenio,Greek
Athenodorus,Greek
Atridarum Reditus,Greek
Attalus,Greek
Atticus,Greek
Augeas,Greek
Aulus Licinius Archias,Greek
Autesion,Greek
Autocharis,Greek
Autocrates,Greek
Autolycus,Greek
Axionicus,Greek
Aëtius Presbyter,Greek
Bacchius Geron,Greek
Bacchylides,Greek
Balagrus,Greek
Balbilla,Greek
Balbillus,Greek
Barlaam,Greek
Barlaam Calabrius,Greek
Barsanuphius Et Joannes,Greek
Bartholomaeus Cryptae Ferratae,Greek
Bartholomaeus Edessenus,Greek
Basilides,Greek
Basilis,Greek
Basilius,Greek
Basilius Achridenus,Greek
Basilius Caesariensis,Greek
Basilius Metropolita Neopatrensis,Greek
Basilius Minimus,Greek
Basilius Seleuciensis,Greek
Basilius Vatatzes,Greek
Bato,Greek
Benedictus Tzancarolus,Greek
Berossus,Greek
Bessarion,Greek
Bias,Greek
Bion,Greek
Biottus,Greek
Biotus,Greek
Biton,Greek
Blaesus,Greek
Blasius Atheniensis,Greek
Boeo,Greek
Boethus,Greek
Boeus,Greek
Boidas,Greek
Boiscus,Greek
Bolus,Greek
Bothrus Magus,Greek
Brotinus,Greek
Bryson,Greek
Butas,Greek
Butherus,Greek
Caesarius Dapontes,Greek
Callias,Greek
Callicrates,Greek
Callicratidas,Greek
Callimachus,Greek
Callimachus Junior,Greek
Callinicus,Greek
Callinicus II Patriarcha,Greek
Callinicus IIi Patriarcha,Greek
Callinus,Greek
Calliphon Democedes,Greek
Callippus,Greek
Callisthenes,Greek
Callistratus,Greek
Callistus Angelicudes,Greek
Callistus I Patriarcha,Greek
Callixenus,Greek
Cantharus,Greek
Carcinus,Greek
Carcinus Junior,Greek
Carneiscus,Greek
Carystius,Greek
Casia,Greek
Cassianus Arabus,Greek
Cassius Dio,Greek
Cassius Iatrosophista,Greek
Cassius Longinus,Greek
Castor,Greek
Castorion,Greek
Cebes,Greek
Cephalion,Greek
Cephisodorus,Greek
Cercidas,Greek
Cercops,Greek
Chaeremon,Greek
Chaerion,Greek
Chamaeleon,Greek
Charax,Greek
Chares,Greek
Chariclides,Greek
Charinus,Greek
Chariton,Greek
Charitonymus Hermonymus,Greek
Charon,Greek
Charondas Nomographus,Greek
Chersias,Greek
Chionides,Greek
Choerilus,Greek
Christodorus,Greek
Christophorus I Patriarcha,Greek
Christophorus Mytilenaeus,Greek
Christophorus Zonaras,Greek
Chrysanthus Patriarcha,Greek
Chrysermus,Greek
Chrysippus,Greek
Cineas,Greek
Cinesias,Greek
Claudius Aelianus,Greek
Claudius Apollinarius,Greek
Claudius Casilon,Greek
Claudius Iolaus,Greek
Claudius Ptolemaeus,Greek
Cleaenetus,Greek
Cleanthes,Greek
Clearchus,Greek
Clemens,Greek
Clement of Alexandria,Greek
Clemens Alexandrinus,Greek
Clemens Hymnographus,Greek
Clemens Romanus Clementina,Greek
Cleobulina Scriptor Aenigmatum,Greek
Cleobulus,Greek
Cleomachus Poeta,Greek
Cleomedes,Greek
Cleomenes,Greek
Cleon,Greek
Cleonides,Greek
Cleopatra,Greek
Cleophon,Greek
Cleostratus,Greek
Clidemus,Greek
Clinias,Greek
Clitarchus,Greek
Clitonymus,Greek
Clitophon,Greek
Clytus,Greek
Cocondrius,Greek
Colluthus,Greek
Comanus,Greek
Comarius,Greek
Conon,Greek
Constantinus Acropolites,Greek
Constantinus Diaconus,Greek
Constantinus Harmenopulus,Greek
Constantinus Hermoniacus,Greek
Constantinus Ivancus,Greek
Constantinus Lascaris,Greek
Constantinus Lucites,Greek
Constantinus Manasses,Greek
Constantinus Manasses Poeta,Greek
Constantinus Meliteniotes,Greek
Constantinus Mesarites,Greek
Constantinus Nicaeanus,Greek
Constantinus Nicaenus,Greek
Constantinus Pantechnes,Greek
Constantinus Psaltopulus,Greek
Constantinus Rhodius,Greek
Constantinus Rhodius ,Greek
Constantinus Stilbes,Greek
Constantinus Taronites,Greek
Constantinus VII Porphyrogenitus,Greek
Constantinus VII Porphyrogenitus Imperator,Greek
Constantinus Xi Palaeologus,Greek
Constantius II Imperator,Greek
Constitutiones Apostolorum,Greek
Conventus Avium,Greek
Corinna,Greek
Cornelius Alexander,Greek
Cornutus,Greek
Cosmas Hieromonachus,Greek
Cosmas Hierosolymitanus,Greek
Cosmas Indicopleustes,Greek
Cosmas Vestitor,Greek
Crantor,Greek
Craterus,Greek
Crates,Greek
Crateuas,Greek
Cratinus,Greek
Cratinus Junior,Greek
Cratippus,Greek
Cratylus,Greek
Creophylus,Greek
Crinis,Greek
Critias,Greek
Crito,Greek
Critodemus,Greek
Critolaus,Greek
Crobylus,Greek
Ctesias,Greek
Ctesiphon,Greek
Cydias,Greek
Cypria,Greek
Cyranides,Greek
Cyriacus Anconitanus,Greek
Cyrillus,Greek
Cyrillus Alexandrinus,Greek
Cyrillus Lucares,Greek
Cyrus,Greek
Daimachus,Greek
Dalmatius,Greek
Damascenus Studites,Greek
Damascius,Greek
Damastes,Greek
Damianus Scriptor De Opticis,Greek
Damigeron Magus,Greek
Damippus,Greek
Damon,Greek
Damon Phintias,Greek
Damoxenus,Greek
Danais,Greek
Daniel Scetiota,Greek
Daphitas,Greek
David,Greek
David Dishypatus,Greek
Deilochus,Greek
Demades,Greek
Demaratus,Greek
Demareta Poeta,Greek
Demetrii,Greek
Demetrius,Greek
Demetrius Chomatenus,Greek
Demetrius Chrysoloras,Greek
Demetrius Cydones,Greek
Demetrius Junior,Greek
Demetrius Lacon,Greek
Demetrius Magistrus,Greek
Demetrius Moschus,Greek
Demetrius Mostratus,Greek
Demetrius Palaeologus,Greek
Demetrius Pepagomenus,Greek
Demetrius Poeta,Greek
Demetrius Pyrres,Greek
Demetrius Talanus,Greek
Demetrius Tornices,Greek
Demetrius Triclinius,Greek
Demochares,Greek
Democles,Greek
Democritus,Greek
Demodocus,Greek
Demon,Greek
Demonax,Greek
Demonicus,Greek
Demosthenes,Greek
Dercyllus,Greek
Deucalion,Greek
Dexicrates,Greek
Dexippus,Greek
Diadochus,Greek
Diagoras,Greek
Dicaearchus,Greek
Dicaeogenes,Greek
Dictys,Greek
Dictys Cretensis,Greek
Didache XII Apostolorum,Greek
Didymarchus Poeta,Greek
Didymus,Greek
Didymus Caecus,Greek
Didymus Scriptor De Mensuris,Greek
Didymus Synesius,Greek
Dieuches,Greek
Dieuchidas,Greek
Digenes Acritas,Greek
Dinarchus,Greek
Dinias,Greek
Dinolochus,Greek
Dinon,Greek
Dio Chrysostomus,Greek
Diocles,Greek
Diodorus,Greek
Diodorus Siculus,Greek
Diogenes,Greek
Diogenes Apolloniates,Greek
Diogenes Laertius,Greek
Diogenes Smyrnaeus,Greek
Diogenianus,Greek
Diogenis,Greek
Dionysius,Greek
Dionysius Chalcus,Greek
Dionysius Halicarnassensis,Greek
Dionysius I,Greek
Dionysius Iambus Poeta,Greek
Dionysius II,Greek
Dionysius II,Greek
Dionysius Monachus,Greek
Dionysius Scymnaeus,Greek
Dionysius Scytobrachion,Greek
Dionysius Thrax,Greek
Diophantus,Greek
Diophilus Vel Diophila Poeta,Greek
Dioscorides Pedanius,Greek
Dioscorus Poeta,Greek
Dioscurides,Greek
Diotimus,Greek
Diotogenes,Greek
Dioxippus,Greek
Diphilus,Greek
Dius,Greek
Diyllus,Greek
Dominicus Gradensis,Greek
Domitius Callistratus,Greek
Dorieus Poeta,Greek
Dorotheus,Greek
Dorotheus Monembasiae,Greek
Dorotheus Mytilenaeus,Greek
Dosiadas,Greek
Dositheus,Greek
Dositheus II Patriarcha,Greek
Dositheus Magister,Greek
Dromo,Greek
Ducas,Greek
Duris,Greek
Echecrates,Greek
Echembrotus,Greek
Echephylidas,Greek
Ecphantides,Greek
Ecphantus,Greek
Eleutherius Zebelenus,Greek
Elias,Greek
Elias Cretensis,Greek
Elias Meniates,Greek
Elias Syncellus,Greek
Emmanuel Limenites,Greek
Empedocles,Greek
Eparchicon Biblion,Greek
Eparchides,Greek
Ephippus,Greek
Ephorus,Greek
Ephraem,Greek
Ephraem Aeniensis,Greek
Ephraem Atheniensis,Greek
Ephraem Poeta,Greek
Ephraem Syrus,Greek
Epicharmus Et Pseudepicharmea,Greek
Epicharmus Pseudepicharmea,Greek
Epicrates,Greek
Epictetus,Greek
Epicurus,Greek
Epigenes,Greek
Epilycus,Greek
Epimenides,Greek
Epimerismi,Greek
Epinicus,Greek
Epiphanius,Greek
Epiphanius Monachus,Greek
Erasistratus,Greek
Eratosthenes,Greek
Ergias,Greek
Erinna,Greek
Eriphus,Greek
Erotianus,Greek
Erycius Poeta,Greek
Euagon,Greek
Euangelus,Greek
Euanthes,Greek
Euaretus,Greek
Euboeus Parodius,Greek
Eubulides,Greek
Eubulus,Greek
Euclides,Greek
Euclides,Greek
Eudemus,Greek
Eudocia Augusta,Greek
Eudocia Augusta Poeta,Greek
Eudoxus,Greek
Eudromus,Greek
Euenus,Greek
Eugenius,Greek
Eugenius Bulgares,Greek
Eugenius Panormitanus,Greek
Eulogius,Greek
Eumachus,Greek
Eumedes,Greek
Eumelus,Greek
Eunapius,Greek
Eunicus,Greek
Eunomius,Greek
Euphanes,Greek
Euphantus,Greek
Euphorion,Greek
Euphro,Greek
Euphronius,Greek
Eupolis,Greek
Euripides,Greek
Euripides II,Greek
Euryphamus,Greek
Eurytus,Greek
Eusebius,Greek
Eusebius Hieronymus,Greek
Eustathius,Greek
Eustathius Macrembolites,Greek
Eustathius Rhomaeus,Greek
