"stripped_author","distil_author_only","partial_token_set","token_set","token_sort","std","std_range"
"capreolus johannes","capreolus of carthage","100.0","66.66666666666666","66.66666666666667","19.245008972987527",""
"lactancio lucio celio firmiano ca 260ca 320","lactantius","70.0","30.188679245283012","30.188679245283023","22.985076754530382",""
"pontano giovanni gioviano 14261503","pontano giovanni gioviano","100.0","100.0","84.7457627118644","8.807038004587515",""
"ruperto de deutz santo 10701129","rupert of deutz","100.0","56.52173913043478","52.17391304347826","26.446793609992262",""
"capecelatro ettore","martianus capella","53.84615384615385","45.714285714285715","45.714285714285715","4.694936254948606","4"
"agobardo santo 760840","agobard saint","92.3076923076923","70.58823529411765","70.58823529411764","12.539734353439837",""
"castellesi adriano","castellesi adriano approximately 1461","100.0","100.0","65.45454545454545","19.944827481096166",""
"politi ambrosio catarino 14831553","poliziano angelo 14541494","48.78048780487805","44.827586206896555","44.827586206896555","2.2822088016747175","2"
"torres francisco de si","torresanus andreas de asula 14511529","100.0","51.724137931034484","44.827586206896555","30.061372024418436",""
"hessels johannes","hesselius franciscus 16801746","56.00000000000001","31.111111111111114","31.11111111111111","14.369606699830689",""
"de vio tommaso 14691534","cajetan tommaso de vio 14691534","100.0","100.0","85.18518518518519","8.553337321327787",""
"lee edward","lee edward 14821544","100.0","100.0","68.96551724137932","17.91776697485045",""
"chaves pedro osb","chacon pedro 15271581","100.0","54.054054054054056","54.054054054054056","26.526904260063887",""
"koch christian andreas","koch wilhelm daniel joseph 17711849","100.0","38.59649122807018","35.08771929824561","36.50640709944704",""
"torre marco","torre diego de la","100.0","62.5","50.0","26.02082499332666",""
"avicena","avicenna 9801037","85.71428571428572","60.869565217391305","60.86956521739131","14.344106066823002",""
"benzi ugo","verino ugolino 14381516","44.44444444444444","25.0","25.0","11.226255234242721",""
"alfani francesco","alfanus saint","66.66666666666667","55.172413793103445","55.172413793103445","6.636209990685359",""
"cornarius ianus","cornarius janus 15001558","100.0","75.0","71.7948717948718","15.442377320645004",""
"carcano leone giambattista","carusi enrico 18781945","34.48275862068966","29.16666666666667","29.166666666666664","3.069247120691977","3"
"donati giovanni battista","donatus aelius","64.28571428571428","47.36842105263158","47.36842105263158","9.767203802080129",""
"donati marcello","donatus aelius","52.63157894736843","34.48275862068965","34.48275862068966","10.478226301082143",""
"durastanti giano matteo","duronius m active 97 bc","42.42424242424242","30.434782608695656","30.434782608695656","6.922117851944126",""
"erastus thomas","eraclius","66.66666666666667","45.45454545454545","45.45454545454546","12.246823891901155",""
"boccaccio giovanni 13131375","boccaccio giovanni 13131375","100.0","100.0","100.0","0.0","0"
"jansenius cornelius obispo de gante","jansenius cornelius 15851638","100.0","80.85106382978724","60.31746031746032","19.845295770487034",""
"paterio santo obispo de brescia","paterius","75.0","35.8974358974359","35.89743589743589","22.57587591061998",""
"mendoza fernando de","hurtado de mendoza pedro 15781651","100.0","68.9655172413793","57.692307692307686","21.90953065842493",""
"vega andres de ofm","vega garcilaso de la","100.0","63.1578947368421","47.36842105263158","27.008428628667808",""
"filopon juan","philoponus john active 6th century","70.0","30.434782608695656","30.434782608695656","22.842988911415624",""
"calcagnini celio","calcagnini celio 14791541","100.0","100.0","78.04878048780488","12.673542494406421",""
"jonstonus johannes","johnstoun arthur 15871641","59.25925925925925","41.86046511627907","41.860465116279066","10.045198482024492",""
"osorio jeronimo obispo de silves 15061580","hosius of cordoba","50.0","27.58620689655173","27.586206896551722","12.94060948183644",""
"marulic marko 14501524","marullo tarcaniota michele","48.484848484848484","37.5","37.5","6.342105229734526",""
"fulgencio de ruspe santo 463533","fulgentius saint bishop of ruspa","66.66666666666667","60.317460317460316","60.31746031746032","3.665715994854768","3"
"alvares manuel si 15261583","alvares manuel 15261583","100.0","100.0","93.87755102040816","3.534797566467097","3"
"durant jeanetienne 15341589","durand guillaume approximately 12301296","40.90909090909091","39.39393939393939","39.39393939393939","0.8747731351357969","0"
"philippus presbyter","bardanes philippicus","60.0","46.15384615384615","46.15384615384615","7.994080650317896",""
"sisto da siena op","bernardino da siena saint 13801444","100.0","64.0","35.29411764705882","32.42138926884937",""
"emili paolo","emili paolo 1529","100.0","100.0","81.4814814814815","10.691671651659728",""
"marsilius de inghen","marsilius of inghen 1396","100.0","91.42857142857143","79.06976744186046","10.522072503986157",""
"santa maria pablo de","paul the apostle saint","55.55555555555556","47.61904761904762","47.61904761904761","4.582144993568461","4"
"lopez de montoya pedro","montanus saint archbishop of toledo","47.36842105263158","45.6140350877193","45.614035087719294","1.0128952091046086","1"
"quaye johannes genesius ofm","paulus quaestor","47.61904761904761","33.33333333333333","33.333333333333336","8.247860988423223",""
"casal gaspar do osa 15101584","della casa giovanni 15031556","62.5","57.142857142857146","57.14285714285714","3.0929478706587097","3"
"sidonio apolinar santo 431487","sidonius apollinaris saint 431 or 432approximately 487","75.86206896551724","65.06024096385542","65.06024096385542","6.2364383044994876",""
"eulogio de cordoba santo m 859","eulogius of cordoba saint","100.0","72.72727272727272","72.72727272727273","15.74591643244434",""
"marciano capella","martianus capella","100.0","84.84848484848484","84.84848484848484","8.747731351357968",""
"beda noel","bede the venerable saint","61.53846153846154","48.484848484848484","48.484848484848484","7.536507010400711",""
"roffin christophe","fisher john saint 14691535","48.484848484848484","37.2093023255814","37.2093023255814","6.5099396103129035",""
"botero giovanni ca 15431617","bottoni bernardo 1266","47.61904761904761","45.833333333333336","45.833333333333336","1.0309826235528985","1"
"iglesia catolica papa 15031503 pio iii","john iii pope","100.0","37.5","27.450980392156865","39.30774529516633",""
"agricola rudolf 14431485","agricola rodolphus 14431485","100.0","86.27450980392157","86.27450980392157","7.924415459465449",""
"lindt willem van der 15251588","lindinus poeta 5th or 5th6th century","42.10526315789473","40.0","40.0","1.2154742509255254","1"
"juan damasceno santo 676ca 750","john of damascus saint","66.66666666666667","53.84615384615385","53.84615384615385","7.401926528072128",""
"vitellio","vitelli cornelio active approximately 1490","93.33333333333333","32.0","31.999999999999996","35.410816510297046",""
"meyer jacobus","meyer wilhelm 18451917","100.0","55.55555555555556","34.285714285714285","33.53128423964285",""
"sigonio carlo","sigonio carlo 15241584","100.0","100.0","74.28571428571429","14.846149779161802",""
"inocencio iii papa 11601216","innocent iii pope 1160 or 11611216","100.0","75.40983606557377","75.40983606557377","14.19713776695801",""
"quintanaduenas antonio","alvares manuel 15261583","36.36363636363637","26.66666666666667","26.66666666666667","5.598548064869098","5"
"dubois jacques 14781555","dubois philippe approximately 16361703","100.0","41.37931034482759","36.065573770491795","35.47823724793811",""
"cipriano santo obispo de cartago ca 210258","cyprian saint bishop of carthage","65.625","56.75675675675676","56.75675675675676","5.120082623725565","5"
"gulielmus archiepiscopus tyri","william of tyre archbishop of tyre approximately 1130approximately 1190","50.90909090909091","32.60869565217391","31.999999999999996","10.745764250505328",""
"lascaris constantino 14341501","lascaris janus 14451535","100.0","65.38461538461539","65.38461538461539","19.985201625794737",""
"vergara francisco 14841545","vergerio pietro paolo 13701444","53.84615384615385","50.0","50.0","2.2205779584216376","2"
"fox morcillo sebastian","morcillo sebastian fox approximately 1526approximately 1560","100.0","100.0","54.32098765432099","26.372790074094016",""
"marbodus episcopus rhedonensis","marbode bishop of rennes 10351123","64.15094339622642","53.96825396825397","53.968253968253975","5.878978482314252","5"
"georgius trapezuntius","george of trebizond 13961486","55.00000000000001","44.89795918367347","44.89795918367348","5.83241598467071","5"
"biondo flavio 13881463","biondo flavio 13921463","100.0","90.9090909090909","90.9090909090909","5.248638810814781","5"
"curcio rufo quinto","curtius rufus quintus","72.22222222222221","71.7948717948718","71.7948717948718","0.24673088426906586","0"
"pierre de blois 11351204","peter of blois approximately 1135approximately 1212","100.0","48.0","45.333333333333336","30.82086835126366",""
"vitrubio polion marco","vitruvius pollio","77.41935483870968","64.86486486486487","64.86486486486487","7.248338165937758",""
"deza diego arzobispo de sevilla","gelmirez diego","100.0","52.63157894736842","35.55555555555555","33.38773304586137",""
"berchorius petrus","bersuire pierre approximately 12901362","50.0","29.090909090909093","29.09090909090909","12.071869264873992",""
"barclay william","barclay john 15821621","100.0","63.63636363636363","44.44444444444444","28.216613206118936",""
"nevizzano giovanni","nebrija antonio de 14441522","50.0","40.0","40.0","5.773502691896258","5"
"alessandri alessandro 14611523","aleandro girolamo 14801542","63.829787234042556","60.714285714285715","60.71428571428572","1.7987356410922977","1"
"decembrio angelo ca 14151462","decembrio angelo approximately 14151462","100.0","94.33962264150944","80.59701492537313","9.978100758547146",""
"baconthorpe john m1346","baconthorpe john 1346","100.0","97.67441860465117","74.4186046511628","14.145959372786555",""
"zurita jeronimo","avitus saint bishop of vienne","33.333333333333336","22.727272727272734","22.72727272727273","6.123411945950575",""
"conti natale ca 1520ca 1580","di natale francesco","100.0","48.0","47.82608695652174","30.072544089293814",""
"livio tito ca 6017 a c","livy","75.0","23.07692307692308","23.076923076923073","29.977802438692105",""
"eck johann von","ebo von michelsberg","100.0","42.42424242424242","42.42424242424242","33.24137913516027",""
"orozco juan de","orosius paulus","35.29411764705882","21.42857142857143","21.42857142857143","8.005276841704891",""
"maffei giovanni pietro 15331603","maffei giovanni pietro 15361603","100.0","96.7741935483871","96.7741935483871","1.8624202231923375","1"
"allen william cardinal","allen helen mary 18781960","100.0","38.297872340425535","38.297872340425535","35.62374001382797",""
"spauter johannes de 14601520","spangenberg johann","70.58823529411764","52.17391304347826","52.17391304347826","10.631513908351161",""
"tertuliano quinto septimio florente ca 160ca 240","tertullian","90.0","31.034482758620683","31.034482758620683","34.04375725221587",""
"voet joahnnes 16471713","vopiscus flavius","37.03703703703704","26.315789473684205","26.315789473684216","6.1899151667503745",""
"juan duns escoto beato ca 12661308","duns scotus john approximately 12661308","100.0","63.013698630136986","63.01369863013699","21.35405105221903",""
"salviano de marsella ca 390ca 484","salvian of marseilles","78.94736842105263","55.55555555555556","55.55555555555556","13.505269454728086",""
"soto pedro de op","carrillo y sotomayor luis 15831610","43.75","32.0","31.999999999999996","6.783865662978104",""
"gaza theodorus 13981475","gazes theodoros approximately 1400approximately 1475","66.66666666666667","48.0","48.0","10.777205024873018",""
"bolzanio urbano ca 14431524","urban viii pope 15681644","46.808510638297875","43.13725490196079","43.13725490196079","2.1196004876381753","2"
"hecquet adrien","pseudohegesippus","33.333333333333336","26.66666666666667","26.66666666666667","3.8490017945975037","3"
"patrizi francesco","patrizi francesco","100.0","100.0","100.0","0.0","0"
"bartolomei enrico","bartolomeo fra 14721517","70.96774193548387","55.0","55.00000000000001","9.218980104802087",""
"torquemada juan de 13881468","torquemada juan de 13881468","100.0","100.0","100.0","0.0","0"
"luis de granada op 15041588","luis de granada 15041588","100.0","100.0","94.11764705882352","3.3961780540566266","3"
"panvinio onofrio 15301568","pandone porcelio approximately 1405approximately 1485","40.0","35.8974358974359","35.89743589743589","2.368616488983082","2"
"aponius","apponius","92.3076923076923","93.33333333333333","93.33333333333333","0.5921541222457679","0"
"burchardus episcopus wormaciensis","burchard bishop of worms","58.33333333333333","56.14035087719298","56.14035087719298","1.2661190113807572","1"
"biel gabriel","biel gabriel 1495","100.0","100.0","82.75862068965517","9.954314986028029",""
"vitoria francisco de 14831546","vitoria francisco de 14861546","100.0","96.55172413793103","96.55172413793103","1.9908629972056076","1"
"facio bartolomeo","facio bartolomeo 1457","100.0","100.0","86.48648648648648","7.802030664724674",""
"douaren francois 15091559","does johan van der 15451604","42.85714285714286","42.30769230769231","42.307692307692314","0.3172254226316634","0"
