author,dll_author_id
"Faustinus, Presbyter",A5573
Thomas Gallus of Vercelli,A5574
Hugh of Saint Victor,A5587
John Buridan,A5584
Sir Ulrich Hutten,A5581
Peter of Spain,A5585
Ulrich Zwingli,A5582
Thomas Campion,A5559
Serius Claudius,A5563
Consentius (Grammarian),A5569
Septimius Severus,A5583
"Palladius, Bishop of Ratiaria",A5592
Gregory XIII,A5578
David Hume,A5617
Peter Carmelian,A5612
Edward Lee Archbishop of York,A5615
Conrad Gessner,A5603
Carl Linnaeus,A5601
Andrew Horne,A5604
Carl Gustav Jacob Jacobi,A5602
Cuthbert,A5610
John Colet,A5625
John Colton,A5633
John Cutcliffe,A5623
John Forest,A5626
John Free,A5624
John of Fornsete,A5634
John Gaddesden,A5632
Heinrich Kramer,A5676
John Peckham,A5627
John Fisher,A5628
John Helyar,A5629
John Duns Scot,A5593
John XXII,A5591
Theodulf of Orléans,A4980
Pope Eusebius,A5379
Pope Miltiades,A4993
Paulus Albarus,A4983
Astronomus,A4982
Peter Helias,A4987
Saint Montanus,A4985
Salvian,A4789
Pope Silverius,A4783
Sonnatius of Reims,A4780
Giovanni of Andrea,A4388
Sabellico,A4237
John Schweickhofer,A4222
John of Ruusbroec,A4218
Nicolaas Heinsius the Elder,A5937
Joseph Justus Scaliger,A4720
Carl Weyman,A5987
Louis Claude Purser,A5988
Albertus Aquensis,A5558
Michael Tarchaniota Marullus,A5552
Laurentius Corvinus,A5553
Claudianus Ecdidius Mamertus,A5261
Coelius Sedulius,A5260
Concilium Parisiense,A5262
Fredegisus Turonensis,A5266
Granius Licinianus,A4617
Gaius Memmius L. f.,A4586
Ranulphus Castrensis,A4317
Gilbertus Crab,A3952
Andreas Frusius,A3949
Clemens Alexandrinus,A3937
Benevenutus Imolensis,A3921
Sinnius Capito,A3628
Sentius Augurinus,A3625
Publius Alfenus Varus,A3626
Fridericus Haasius,A3320
Johannes Stratford,A1870
Joannes Herryson,A1868
Petrus Pisanus,A557
Titus Calpurnius Siculus,A910
Lucius Cincius,A907
Filastrius Brixiensis,A555
Iunius Mauricianus,A2877
Quintus Caecilius Metellus Celer,A2875
Quintus Caecilius Nepos Metellus,A2874
Publius Cornelius Lentulus Spinther,A2872
Salvius Iulianus,A2870
Quintus Aquilius Niger,A2868
Regianus,A2884
Marcus Servilius Nonianus,A2882
Cornelius Valerianus,A2880
Pescennius Festus,A2879
Arrius Menander,A2895
Papirius Iustus,A2876
Tarruntenus Paternus,A2894
Venuleius Saturninus,A2893
Claudius Saturninus,A2873
Proculus Iuriscolnsultus,A2889
Marcus Claudius Marcellus,A2871
Iavolenus Priscus,A2887
Marianus,A2869
Aelius Sabinus,A2883
Saufeius,A2901
Sextius Niger,A2881
Turdulus Gallicanus,A2899
Vennonius,A2914
"Tuccianus, Poeta",A2898
"Balbillus, Astrologus",A2897
Lucius Lucceius,A2878
Terentius Clemens,A2896
Claudius Tryphoninus,A2912
Caius Trebonius,A2910
Ulpius Marcellus,A2892
Lucius Aurelius Verus,A2891
Licinius Rufinus,A2890
Titus Flavius Caesar Domitianus Augustus,A2907
Decimus Iunius Brutus Albinus,A2888
Herennius Modestinus,A2905
Publius Vatinius,A2886
Manlius Curius,A2885
Marcus Scribonius Libo Drusus,A2929
Ponnanus Poeta,A2926
Priscillianus,A2917
Procilius,A2904
Masurius Sabinus,A2916
Iulius Saturninus,A2902
Suetonius Paulinus,A2915
Sulpicius Blitho,A2900
Fabius Vestalis,A2925
Marcus Aemilius Lepidus,A2913
Titus Aelius Hadrianus Antoninus Augustus Pius,A2911
Domitius Afer,A2909
Gaius Aburnius Valens,A2908
Marcus Cocceius Nerva Caesar Augustus,A2906
Richardus Sbrulius,A2938
Agrippina Minor,A2920
Marcus Fulvius Nobilior,A2930
Modestinus Poeta,A2928
Johannes Posthius,A2918
Titus Flavius Vespasianus,A2945
Sisbertus Toletanus,A2995
Andronicus Callistus,A2978
Aelius Spartianus,A3016
Flavius Vopiscus Syracusanus,A2990
Benintendus de Ravagnanis,A3000
Franciscus Philelphus,A3020
Sulpicia,A3028
Pentadius,A3026
"Chintila, rex Visigothorum",A3022
"Aethilwaldus, Aldhelmi discipulus, rex Merciae",A3031
Crispus Mediolanensis,A3013
Vespa,A3054
Thomas‏ Celanensis‏,A3076
Hosidius Geta,A3051
Urbicus Lollius,A3057
Thoas Monumetensis,A3077
Acholius,A3052
Septimius,A3074
Lindinus Poeta,A3055
Pardulus Laudunensis,A3053
Georgius Merula,A3056
Tiberianus,A3035
Drepanius Florus,A3094
Sextus Aelius Paetus Catus,A3093
Abbo Metensis,A3060
Aelius Maurus,A3089
Caelestinus,A3047
Severus Sanctus Endelechius,A3070
Octavianus,A3044
Gaius Sempronius Tuditanus,A3066
Aurelius Romulus,A3048
Gaius Drusus,A3045
Mavortius,A3068
Marcus Actorius Naso,A3043
Iacobus de Benedictis,A3049
Iulius Capitolinus,A3038
Agrestius,A3042
"Wamba, rex Visigothorum",A3061
Manius Acilius Glabrio,A3041
Theodosius,A3115
Titus Vestricius Spurinna,A3085
Proterius Alexandrinus,A3079
Flavius Lucius Dexter,A3114
Bonosus Poeta,A3083
Rusticus,A3095
Tanusius Geminus,A3080
Titius Aristo,A3086
Valens Mursiensis,A3084
Pompeius Planta,A3112
Trebellius Pollio,A3091
Stephanus Abbas,A3062
Michael Haslobius,A3096
Reccaredus‏ ‎Rex Wisigothorum,A3081
Cornelius Capitolinus,A3097
Eucolpius,A3082
Rubellius Blandus,A3071
Publius Clodius Thrasea Paetus,A3075
Lucius Sergius Catilina,A3072
Paulus Pompilius,A3069
Gaius Cassius Longinus,A3116
Quintus Septimius Florens Christianus,A3133
Aelius Lampridius,A3117
Sixtus II,A3119
Johannes Stigelius,A3104
Samuel Aniensis,A3101
Fabius Rusticus,A3092
Bruttius,A3098
Aelius Iunius Cordus,A3087
Calbulus Poeta,A3102
Antoninus Honoratus,A3105
Tiberius Coruncanius,A3099
Quintus Iunius Arulenus Rusticus,A3090
Eucheria,A3088
Magnetes,A3103
Florentinus Poeta,A3106
Titus Ampius Balbus,A3100
Cato Africanus,A3078
Aemilius Parthenianus,A3110
Alexander Trallianus,A3120
Laura Cereta,A3125
Gnaeus Domitius Corbula,A3123
Servius Sulpicius Galba Caesar Augustus,A3147
Scipio Gentilis,A3130
Marcus,A3134
Rufus Ephesius,A3122
Johannes Reichard Scheffer,A3132
Stephanus Borboniensis,A3128
Johannes Diaconus Romanus,A3113
Lucius Vipsanius Messalla,A3108
Quintus Cosconius,A3111
Flavius Felix,A3109
Avitus Bracarensis,A3131
Henricus Decimator,A3118
Alcimus Alethius,A3127
Antonius monachus,A3129
Remmius Flavianus,A3137
Gaunilo Maioris Monasterii,A3121
Hegemonius,A3143
Lucianus de Caphargamala,A3126
Gualterius Mappus,A3140
Paulus Schedius Melissus,A3124
Lucius Munatius Plancus,A3138
Gnaeus Pompeius Magnus,A3148
Tobias Scultetus,A3145
Lucius Cornelius Balbus,A3142
Carolus Magnus,A3139
Petrus Referendarius,A3144
Lucius Aurunculeius Cotta,A3141
Carolus Halm,A3261
Homerus,A3276
Claudius Aelianus,A3309
"Ioannes Paulus II, papa",A3380
Innocentius III,A3388
Jacobus Parcosius,A3405
Joannes Radcliffe,A3392
Claudius Ptolemaeus,A3379
Marcus Antonius (Orator),A3417
Q. Pompeius Q.f.A.n. Rufus,A3420
Saserna,A3400
Albinus,A3447
Favorinus,A3445
Sextus Iulius Africanus,A3442
"Titius, gram.",A3410
Mauritius Müller,A3418
Carolus Ludovicus Roth,A3462
Gaius,A3454
Lucius Herennius Balbus,A3457
Marcus Porcius Cato M.f.M.n.,A3475
Lucius Quinctius,A3464
Titius,A3474
Q. Pompeius Q.f.Q.n. Rufus,A3460
Thessalus Trallianus,A3482
Ludovicus Janus,A3483
"Plinius Valerianus, Plinius Medicus, Pseudo-Plinius",A3491
"Scriptores historiae Augustae, Julius Capitolinus, Flavius Vopiscus, Aelius Lampridius , Aelius Spartianus, Pollio Trebellius, Gallicanus Valcacius",A3481
Lucianus Mueller,A3448
Hippocrates (Ps.),A3489
Pseudo-Boethius,A3515
Julius Severus,A3507
Marcus Iunius Gracchanus,A3533
Marcus Porcius Cato Uticensis,A3524
Gnaeus Domitius Ahenobarbus,A3539
Numitorius,A3521
Q. Caecilius Metellus Numid.,A3527
Quintus Mucius Scaevola,A3536
Sextus (vel Spurius) Ennius,A3519
"Papinius, epigram.",A3525
Euax,A3532
Lucius Verginius Rufus,A3573
Marcus Iuventius Laterensis,A3542
"Gracchus, trag.",A3529
Iulius Montanus,A3534
"Lentulus, mimus",A3543
"Rufinus Antiochensis, Rufinus, Antiochensis grammaticus",A3517
Fabius Dossennus,A3569
Gaius Ateius Capito,A3568
Gaius Trebatius Testa,A3574
"Iuventius, comoed.",A3570
L. Aemilius L.f.M.n. Paulus,A3576
Lucius Cincius Alimentus,A3575
Marcus Antonius triumvir,A3571
Marcus Caelius Rufus,A3577
Marcus Iunius Brutus [tyr.],A3563
Marcus Verrius Flaccus,A3559
Parthenius Presbyter,A3547
Q. Caecilius Metellus Maced.,A3556
Iulius Modestus,A3564
Gaius Papirius Carbo,A3560
Rudolphus Dietsch,A3541
Dorcatius,A3567
Gaius Asinius Gallus,A3566
Gaius Laelius Sapiens,A3589
Gaius Licinius Mucianus,A3596
Gaius Servilius Glaucia,A3593
Gavius Bassus,A3590
Gnaeus Tremelius Scrofa,A3572
Imperator Nero,A3587
Iulius Atherianus,A3594
Lucilius iunior,A3592
Lucius Marcius Philippus,A3591
"Manilius, poet.",A3588
Marcus Antistius Labeo,A3595
Marcus Tullius Tiro,A3550
"Valerius, comoed.",A3584
Caecilius Metellus,A3554
Turranius Niger,A3612
Scaevus Memor,A3617
Quintus Hortensius Hortalus,A3614
P. Cornel. Scipio Aem. Afr.,A3615
Decimus Iunius Silanus,A3605
Gaius Aelius Gallus,A3602
Gaius Calpurnius Piso,A3601
Gaius Clodius Licinus,A3603
Gaius Scribonius Curio avus,A3578
Gaius Titius,A3600
Gaius Valgius Rufus,A3581
Gnaeus Marcius vates,A3597
Granius Flaccus,A3579
Lucius Cassius Longinus,A3599
Lucius Iulius Caesar,A3582
Lucius Neratius Priscus,A3598
M. Aemilius Lepidus Porcina,A3580
Marcus Duronius,A3586
Dioscorides Latinus (Ps.),A3583
Caesellius Vindex,A3629
Cn. Cornel. Lentulus Marcell.,A3627
Cornelius Severus,A3619
Titus Annius Luscus,A3630
Publius Cornelius Dolabella,A3611
Philumenus medicus,A3618
Fenestella,A3621
Gaius Aquilius Gallus,A3604
Gaius Aurelius Cotta,A3620
Gaius Erucius,A3608
Gaius Sempronius Gracchus,A3616
Gallus Antipater,A3609
Helvius Mancia,A3606
Laelius Felix,A3613
Lucius Licinius Crassus,A3610
M. Valerius Messalla Corvinus,A3607
Marcus Calidius,A3623
Aulus Cremutius Cordus,A3632
Bruttedius Niger,A3641
Cn. Cornel. Lentulus Gaetulicus,A3638
Vibius Crispus,A3633
Vagellius,A3642
Turnus,A3645
Sextus Paconianus,A3651
Septimius Serenus,A3636
Sabidius,A3649
Quintus Servilius Caepio,A3634
Quintus Remmius Palaemon,A3643
Pupius,A3646
Publius Pomponius Secundus,A3631
Publius Aufidius Namusa,A3637
Paulus Quaestor,A3650
P. Cornel. Scipio Nasica Ser.,A3635
P. Cornel. Scipio Afr. ma.,A3644
Lucius Quinctius,A3647
Gaius Scribonius Curio pater,A3624
L. Aurel. Avianius Symmachus,A3622
Conradus Peutingerus,A3671
Aureolus Theophrastus Paracelsus,A3665
Georgius Agricola,A3675
Johannes Gobi,A3669
Ioannes de Reading,A3666
Ludovicus Montaltius,A3673
Flavius Alphius Avitus,A3667
Aufustius,A3674
Aulus Cascellius,A3657
Clodius Tuscus,A3653
Cornificius Gallus,A3648
Titus Labienus,A3654
Tarquitius Priscus,A3639
Publius Saturius,A3655
Publius Mucius Scaevola,A3640
Publius Clodius Pulcher,A3652
Lucius Varius Rufus,A3656
Antonius Thylesius,A3685
Sigismundus Herberstain,A3691
Ioannes Sturmius,A3688
Johannes Malvernaeus,A3682
Johannes de Muris,A3681
Johannes de Rodington,A3676
Johannes de Sautre,A3683
Annianus,A3677
Aufidius Bassus,A3684
Cloatius Verus,A3680
Cn. Arulenus Caelius Sabinus,A3663
Cornificius Longus,A3658
Sextus Pomponius,A3678
Servius Sulpicius Rufus,A3661
Rabirius,A3659
Publius Cominius,A3679
Publius Cannutius,A3662
Passienus Crispus,A3660
Manius Manilius,A3664
Johannes de Irlandia,A3708
Carolus Bovillus,A3712
Ignatius Loyola,A3716
Johannes Maior,A3697
Johannes de Milis,A3713
Johannes Mirkus,A3686
Iohannes Michael Nagonius,A3710
"Russell, Johannis",A3689
Godefridus Guilielmus Leibnitius,A3687
Christianus Thomasius,A3696
Johannes Joachimus Muller,A3704
Ablabius,A3711
Aemilius Sura,A3693
Arbonius Silo,A3690
Aulus Caecina,A3715
Joannes Glastoniensis,A3730
Johannes Canonicus,A3706
Joannes Constablius,A3726
Joannes Ferrerius,A3707
Johannes Fletus,A3737
Johannes de Fordun,A3728
Johannes Grandisonus,A3705
Johannes Hollandrinus,A3751
Johannes Latteburius,A3703
Iulius Caesar Scaliger,A3719
Valentinus Trocedorfius,A3700
Iohannis Norton,A3720
Readi Ioannis,A3701
Johannes de Sacro Bosco,A3698
Aemilius Asper,A3721
Albinovanus Pedo,A3702
Antonius Panurgus,A3718
Attius Labeo,A3699
Johannes Hothbus,A3733
Johannes Venator,A3725
Johannes Gerson,A3738
Johannes Langton,A3736
Franciscus Tarillon,A3766
Ricardus Willeius,A3734
Jacobus Zovitius,A3749
Johannes Consobrinus,A3742
Johannes Cornubiensis,A3722
Johannes Dedicus,A3741
Johannes de Forda,A3746
Frodobertus,A3735
Joannes Galensis,A3739
Johannes Hagustaldensis,A3744
John Anglicus,A3756
Stephanus Souciet,A3797
Johannes Baleus,A3774
Franciscus Sperulus,A3754
Titus Vespasianus Strozius,A3775
Johannes Bromiardus,A3776
Johannes de Burgo,A3764
Carolus Verardus,A3773
Petrus Paulus Vergerius,A3753
Gerardus Joannes Vossius,A3771
Johannes Dritonus,A3750
Johannes de Foxton,A3752
Iohannes de Giglis,A3748
Ioannes Hus,A3747
Ioannes Soter,A3787
Johannes de Bado Aureo,A3768
Benedictus Stay,A3792
Casparus Stiblinus,A3788
Famianus Strada,A3769
Ambrosius Camaldulensis Traversarius,A3791
Tribbrachus Mutinensis,A3761
Johannes Bramis,A3758
Polydorus Vergilius,A3762
Michael Verinus,A3794
Janus Vitalis,A3759
Johannes Ludovicus Praschius,A3816
Claudius Quilletus,A3813
Johannes Reuchlinus,A3809
Janus Nicius Erythraeus,A3807
Angelus Sabinus,A3837
Hieronymus de Moravia,A3814
Lucius Marineus Siculus,A3811
Bernardinus Stephonius,A3802
Joannes Belethus,A3803
Johannes Blundus,A3789
Johannes de Bridlington,A3799
Laurentius Vallensis,A3786
Marcellinus Verardus,A3783
Joannes Antonius Viperanus,A3790
Bartholomaeus Platina,A3806
Ubertinus Pusculus,A3805
Renatus Rapinus,A3823
Nicolaus Reusnerus,A3830
Petrus Ronsardus,A3821
Janus Rutgersius,A3817
Colutius Salutatus,A3818
Matthias Casimirus Sarbevius,A3833
Jocelinus,A3824
Jocelinus de Brakelonda,A3810
Julius Paulus,A3822
Polycarpus Smyrnensis,A3808
Petrus Scholirius,A3819
Petrus Mambrunus,A3855
Paulus,A3874
Jacobus Pontanus,A3844
Nicolaus Rigaltius,A3839
Adrianus Roulerius,A3829
Isaac de Stella,A3826
Jacobus de Dacia,A3853
Georgius Sabinus,A3846
Johannes Pannonicus Sambucus,A3827
Johannes de Actona,A3831
Johannes Alcock,A3840
Orsiesius abbas Tabennensis,A3848
Petrus Justus Sautel,A3847
Iacobus Schoepperus,A3828
Adamus Siberus,A3825
Iannotius Manettus,A3863
Ioannes Marrasius,A3860
Jacobus Masenius,A3849
Pacificus Maximus,A3872
Hugh Albus/ Hugh Candidus,A3866
Hugo Cantor/ Hugo Scottovagina,A3895
Nicolaus Mercerius,A3864
Danielus Georgius Morhofius,A3861
Claudius Bartholomaeus Morisotus,A3850
Marcus Antonius Muretus,A3873
Hugo de Lanton,A3858
Hugo de Novocastro,A3856
Philippus O'Sullevanus Bearrus,A3877
Petrus Papeus,A3862
Nicolaus Claudius Fabricius Perescius,A3851
Giocanni Aquilano,A3854
Henricus VIII,A3890
Henry Bovillus,A3891
Ioannis Luidius,A3889
Ioannes Petrus Maffeius Bergomatis,A3869
Theodorus Marcilius,A3875
Ioannes Burchardus Menckenius,A3888
Naldus Naldius‏ Florentinus,A3867
Petrus Nannius,A3896
Augustinus Niphus,A3881
Marcellus Palingenius Stellatus,A3887
Ignatius Antiochenus,A3884
Gnaeus Domitius Annius Ulpianus,A3897
Ingulphus Croylandensis,A3871
Ulfilas,A3916
Clemens Ianicius,A3907
Henricus Brachedenus,A3912
Henricum de Lexington,A3917
Henricus Parker,A3908
Iacobus Locherus,A3936
Gratianus Lucius,A3906
Antonius Magliabechius,A3879
Magister Honorius,A3901
Gulielmus‏ Massieu,A3898
Iohann Meder,A3882
Aegidius Menagius,A3880
Petrus Molinaeus,A3899
Hugo Latimerus,A3883
Lambertus Hortensius,A3910
Hermannus Hugo,A3911
Nicolaus Hussovianus,A3924
Henricus Salteriensis,A3935
Antonius Luschus,A3915
Andrea Melvinus,A3904
Christophorus Oclandus,A3903
Bilibaldus Pirckheimerus,A3900
Ludovicus Granatensis,A3975
Guilielmus Grotius,A3972
Sidronius Hosschius,A3926
Petrus Daniel Huetius,A3941
Clemens Romanus,A3946
Arturus Jonstonus,A3943
Georgius Macropedius,A3927
Christophorus Landinus,A3932
Henricus de Harclay,A3938
Henricus Cnitthon,A3947
Henricus de Soliaco,A3944
Bernardus Leo,A3928
Hermannus Archdiaconus,A3939
Laurentius Lippius,A3918
Zacharias Lexoviensis,A3923
Eilhardus Lubinus,A3920
Marcus Antonius Flaminius,A3968
Gilbertus Stanfordiensis,A3984
Johannes Garzonius,A3954
Ioannes Matthaeus Gibertus,A3969
Hadrianus IV,A3966
Iacobus Gretserus,A3957
Guarinus Veronensis,A3982
Franciscus Guietus,A3955
Joannes Havraeus,A3970
Christophorus Longolius,A3945
Gilbertus Crispinus,A3961
Gilbertus Foliotus,A3958
Gilbertus Hoilandia,A3956
Bartholomaeus Facius,A3971
Joannes Baptista Ferrarius,A3953
Janus Dousa,A4014
Gervasius Tilburiensis,A3980
Guilielmus Drummondus,A3976
Petrus Puteanus,A3973
Paulus Aemilius,A3983
Antonius Guilielmus Ertl,A3965
Henricus Stephanus,A3994
Gilbertus Lumnicensis,A3991
Ioannes Gastius,A3963
Nicolaus Parthenius Giannettasius,A3992
Gulielmus Gnaphaeus,A3960
Joannes Fredericus Gronovius,A3995
Gilbertus Sempringhamensis,A3988
Paulus Iovius,A3978
Gerhardus Nicolaus Heerkens,A3979
Arnulfus Roffensis,A4012
"Arnaldus, Bonoevallensis",A4021
Antonius Urceus Codrus,A4015
Florentius Volusenus,A4010
Galfridus Baker,A4019
Galfredus Burtoniensis,A4000
Ioannes Crispinus,A4013
Gilbertus Anglicus,A3990
Jacobus Puteanus,A3996
Victorinus Feltrensis,A3981
David Edguard,A4048
Xystus Betuleius,A4075
Iordanus Brunus Nolanus,A4076
Ambrosius Calepinus,A4051
Arnoldus Leodiensis,A4029
Nicolaus Caussinus,A4009
Ioannes Checus,A4026
Gregorius Cnapius,A4006
Franciscus Columna,A4024
Benedictus Coluccius,A4005
Georgius Fabricius,A4033
Ianus Cornarius,A4007
Gregorius Corrarius,A4025
Leodrisius Cribellus,A4022
Ludovicus Crucius,A4003
Petrus Cunaeus,A4030
Ioannes Dantiscus,A4001
Martinus Dorpius,A4045
Galfredus Dunelmensis,A4023
Georgius Lokert,A4004
Georgius Riplaeus,A4031
Tonstallus Cuthebertus,A4062
Daniel Beckherus,A4058
Franciscus Bencius,A4077
Janus Bodecherus Banningius,A4053
Matthias Bernegerus,A4063
Flavius Blondus,A4049
Ioannes Bodinus,A4074
Hector Boethius,A4079
Aurelius Brandolinus,A4054
Sebastianus Brant,A4064
Ludovicus Gabriel Bugnotius,A4050
Guilielmus Camdenus,A4061
Isaacus Casaubonus,A4057
Helias Triploanensis,A4043
Arnulfus Flandriae,A4039
Felix Croylandensis,A4040
Paulus Cortesius,A4046
Richardus Crashawus‏,A4044
Iacobus Curulus,A4041
Augustinus Datus,A4038
Franciscus Diedus,A4047
Gervasius Cantuariensis,A4042
Balduinus Cantuariensis,A4108
Bartholomaeus Exoniensis,A4097
Ioannes Amos Comenius,A4083
Rodolphus Agricola Phrisius,A4109
Franciscus Xaverius Alegrius,A4084
Clemens Lantoniensis,A4081
Hieronymus Angerianus,A4110
Iohannes Aventinus,A4082
Gasparinus Barzizius Bergamensis,A4080
Edmundus Abingdonensis,A4070
Iacobus Bernoullius,A4089
Marcus Alexander Bodius,A4071
Johannes Brinslaeus,A4096
Petrus Andreas Canonherius,A4066
Fulvius Cardulus,A4068
Petrus Castellanus,A4085
Ioannes Mariana,A4135
Iacobus Augustus Thuanus,A4086
Athanasius Kircherus,A4106
Theodorus Beza,A4103
Benedictus Petroburgensis,A4112
Secundus Taciturnus,A4136
Caradocus Lancarbanensis,A4107
Publius Faustus Andrelinus,A4101
Iohannes Annius Viterbiensis,A4088
Casparus Barthius,A4102
Thomas Bartholinus,A4111
Bernardus Bauhusius,A4134
Daniel Becclesiensis,A4093
Domenicus Mancius,A4091
Petrus‏ de Blarrorivo,A4094
Antonius Verantius,A4155
Ioannes Maldonatus,A4153
Laurentius Sterne,A4150
Arcoidus,A4137
Franciscus Suárez,A4125
Nicolaus Trigautius,A4131
Martinus Martini,A4115
Ioannes Jaurès,A4129
David Ruhnkenius,A4100
Andreas Bernardus,A4126
Henricus Cornelius Agrippa,A4098
Andreas Alciatus,A4132
Ulysses Aldrovandus,A4116
Ceolfridus,A4130
Cornelius Vitellius,A4117
Cummeneus Albus/ Cummianus,A4127
Ianus Anisius,A4099
Ludovicus Ariostus,A4133
Nicolaus Avancinus,A4114
Urbanus VIII,A4118
Carolus Utenhovius,A4149
Christianus Wolffius,A4167
Nicolaus Copernicus,A4141
Guilielmus Harvaeus,A4164
Christianus Hugenius,A4138
Aloysius Galvanus,A4156
Doctor Irrefragabilis,A4151
Antonius Becharias,A4163
Sebastianus Foxius Morzillus,A4152
Franciscus Sanctius Brocensis,A4140
Matthaeus Riccius,A4121
Ioannes Iosephus Fux,A4119
Irenaeus Lugdunensis,A4122
Leonardus Brunus Aretinus,A4123
Casparus Barlaeus,A4128
Franciscus Balduinus,A4124
Theodoricus Loer a Stratis,A4174
Franciscus Olivarius,A4181
Ioannes‏ Maldonatus,A4148
Aloysia Sygaea Toletana,A4166
Rufinus Widl,A4165
Guilielmus Gilbertus,A4171
Leonhardus Eulerus,A4169
Robertus Brown,A4143
Alexander Carpentarius/ Alexander Anglus,A4172
Andreas de Novo Castro,A4170
Carolus Fredericus Philippus Martius,A4168
Petrus Martyr Anglerius,A4142
Michael Servetus,A4173
Johannes Isacius Pontanus,A4147
Basinius Parmensis,A4146
Henricus Eppendorff,A4186
Thomas Hobbes Malmesburiensis,A4195
Petrus Olavi,A4184
Petrus Philomenus,A4192
Achardus Sancti Victoris,A4190
Adamus Burlaeus,A4180
Raymundus Cunichius,A4187
Adamus Domerhamensis,A4196
Adamus de Orleton,A4188
Adamus Goddamus,A4178
Antonius Le Grand,A4185
Marinus Mersennus,A4211
Ioachimus Vadianus,A4160
Albertus Miliolus,A4159
Elias Ioachimicus Corvinus,A4162
Iacobus Bidermannus,A4158
Elisabetha Ioanna Westonia,A4161
Daniel Bernoullius,A4177
Hugo Grotius Delphiensis,A4206
Georgius Haloinus,A4216
Rimbertus Hamburgensis,A4201
Anscharius,A4209
Adamus Buccenfeldus,A4199
Adam Cartusiensis/ Adam Scotus,A4207
Bernardus Zamagna,A4217
Cornelius Iansenius,A4203
Nicolaus Istuanfius,A4193
Easton Adamus,A4210
Adamus de Usk,A4197
Laurentius de Brundisiis,A4214
Iustus Lipsius,A4194
Martinus Opitz,A4208
Iohannes Genesius Sepulveda,A4189
Ioannes Herdesianus Spangenbergius,A4198
Stephanus Taurinus Olomucensis,A4205
Laevinus Torrentius,A4215
Petrus Gassendus,A4226
Johannes Hildebrandi,A4236
Nicolaus Ragvaldi,A4223
Cornelius Iansenius Hulstensis,A4213
Bartholomaeus Casaus,A4202
Nicolaus Olahus,A4221
Aedilvulfus Anglicus/ Aethelwulfus,A4200
Blasius Parmensis,A4227
Faltonia Betitia Proba,A4231
Symphorianus Augustodunensis,A4244
Flavius Theodosius Augustus,A4232
Iohannes Valentinus Andreae,A4229
Caietanus,A4256
Ioannes Calvinus,A4225
Ioannes Dominicus Campanella,A4235
Victorinus Poeta,A4224
